year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2015,50.7,1,51.8,1,3,continuous,continuous,,1,,
2015,59.5,1,57.8,1,6,continuous,continuous,,1,,
2015,56.6,1,56.9,1,11,continuous,continuous,,1,,
2015,40,0,,0,,continuous,dead,,1,,
2015,23.5,1,21.3,0,,continuous,continuous,,1,,
2015,60.5,1,58.5,1,18,continuous,continuous,,1,,
2015,63,1,61.4,1,7,continuous,continuous,,1,,
2015,59.8,1,56.5,1,1,continuous,continuous,,1,,
2015,39,1,39.3,1,3,continuous,continuous,,1,,
2015,57.8,1,55.7,1,7,continuous,continuous,,1,,
2015,60.7,1,59.5,1,18,continuous,continuous,,1,,
2015,30,1,28.9,0,,continuous,continuous,,1,,
2015,47.5,1,46.5,1,3,continuous,continuous,,1,,
2015,60,1,58,1,13,continuous,continuous,,1,,
2015,69,1,72,1,22,continuous,continuous,,1,,
2015,73,1,72.3,1,30,continuous,continuous,,1,,
2015,72,1,81.7,1,12,continuous,continuous,,1,,
2015,57,1,63.5,1,16,continuous,continuous,,1,,
2015,67,1,62.1,1,16,continuous,continuous,,1,,
2015,64,1,65,1,11,continuous,continuous,,1,,
2015,38.9,1,39.5,0,,continuous,continuous,,1,,
2015,80,1,86.4,1,16,continuous,continuous,,1,,
2015,52,1,52.2,1,6,continuous,continuous,,1,,
2015,53,1,52.5,1,8,continuous,continuous,,1,,
2015,9,1,7.2,0,,continuous,continuous,,1,,
2015,75,1,66.7,1,2,continuous,continuous,,1,,
2015,68,0,,0,,continuous,dead,,1,,
2015,53,1,52.2,1,5,continuous,continuous,,1,,
2015,67,1,66.2,1,18,continuous,continuous,,1,,
2015,62,1,60,1,15,continuous,continuous,,1,,
2015,52,0,,1,8,continuous,dead,,1,,
2015,45,0,,1,7,continuous,dead,,1,,
2015,50,0,,1,10,continuous,dead,,1,,
2015,44,0,,1,7,continuous,dead,,1,,
2015,67,1,66.4,1,16,continuous,continuous,,1,,
2015,60,1,59.3,1,13,continuous,continuous,,1,,
2015,60,1,58.4,1,14,continuous,continuous,,1,,
2015,57,1,56.6,1,12,continuous,continuous,,1,,
2015,85,1,81.2,1,26,continuous,continuous,,1,,
2015,65,1,64.4,1,24,continuous,continuous,,1,,
2015,73,1,71.5,1,35,continuous,continuous,,1,,
2015,67,1,66.3,1,20,continuous,continuous,,1,,
2015,26.5,1,26,0,,continuous,continuous,,1,,
2015,67,1,72.5,1,10,continuous,continuous,,1,,
2015,58.5,1,58.4,1,13,continuous,continuous,,1,,
2015,61,1,65.4,1,6,continuous,continuous,,1,,
2015,57.5,1,58.6,1,14,continuous,continuous,,1,,
2015,58.5,1,62,1,7,continuous,continuous,,1,,
2015,64,1,63.3,1,5,continuous,continuous,,1,,
2015,61,1,60,1,6,continuous,continuous,,1,,
2015,66.5,1,66,1,16,continuous,continuous,,1,,
2015,70.5,1,71.9,1,19,continuous,continuous,,1,,
2015,68,1,64.8,1,17,continuous,continuous,,1,,
2015,63,1,61.9,1,15,continuous,continuous,,1,,
2015,81,1,80.4,1,26,continuous,continuous,,1,,
2015,51,1,51.6,1,13,continuous,continuous,,1,,
2015,48.4,1,49.5,1,10,continuous,continuous,,1,,
2015,48,0,,1,7,continuous,dead,,1,,
2015,27.5,0,,0,,continuous,dead,,1,,
2015,20,1,20.3,0,,continuous,continuous,,1,,
2015,19,1,19.8,0,,continuous,continuous,,1,,
2015,45,1,46.6,1,8,continuous,continuous,,1,,
2015,36,1,46,0,,continuous,continuous,,1,,
2015,30,1,30.4,1,3,continuous,continuous,,1,,
2015,42,1,43,1,8,continuous,continuous,,1,,
2015,40,1,35.7,1,5,continuous,continuous,,1,,
2015,44,1,43,1,8,continuous,continuous,,1,,
2015,13.5,1,14.3,0,,continuous,continuous,,1,,
2015,21.5,1,27,0,,continuous,continuous,,1,,
2015,61,1,59,1,19,continuous,continuous,,1,,
2015,68,1,69.4,1,21,continuous,continuous,,1,,
2015,48.8,1,48.8,1,1,continuous,continuous,,1,,
2015,40.3,1,40.3,1,5,continuous,continuous,,1,,
2015,50.4,1,50.4,1,3,continuous,continuous,,1,,
2015,46.9,1,46.9,1,5,continuous,continuous,,1,,
2015,79,1,79,1,36,continuous,continuous,,1,,
2015,48,1,47.2,1,2,continuous,continuous,,1,,
2015,54,1,49.2,1,9,continuous,continuous,,1,,
2015,46,1,53,0,,continuous,continuous,,1,,
2015,50,1,43.6,1,9,continuous,continuous,,1,,
2015,53.5,1,55.7,1,13,continuous,continuous,,1,,
2015,48.5,1,51.2,0,,continuous,continuous,,1,,
2015,54,1,56,1,8,continuous,continuous,,1,,
2015,40.5,1,61.4,0,,continuous,continuous,,1,,
2015,43,1,41.1,1,1,continuous,continuous,,1,,
2015,41,1,34,0,,continuous,continuous,,1,,
2015,41.5,1,31.2,0,,continuous,continuous,,1,,
2015,42.5,1,36.4,1,2,continuous,continuous,,1,,
2015,26,1,42.4,0,,continuous,continuous,,1,,
2015,41,1,47.5,0,,continuous,continuous,,1,,
2015,22,1,31.7,0,,continuous,continuous,,1,,
2015,47,1,38.6,1,4,continuous,continuous,,1,,
2015,30,1,29.2,0,,continuous,continuous,,1,,
2015,38.5,1,35.7,0,,continuous,continuous,,1,,
2015,35,1,38.7,0,,continuous,continuous,,1,,
2015,28,1,20.3,0,,continuous,continuous,,1,,
2015,30.5,0,,0,,continuous,dead,,1,,
2015,66,1,65.7,1,15,continuous,continuous,,1,,
2015,46.5,1,45.7,1,13,continuous,continuous,,1,,
2015,69,1,68.2,1,19,continuous,continuous,,1,,
2015,69,1,66.5,1,12,continuous,continuous,,1,,
2015,43.6,1,43.6,1,2,continuous,continuous,,1,,
2015,72,1,61.4,1,19,continuous,continuous,,1,,
2015,48.5,1,49,1,13,continuous,continuous,,1,,
2015,44,0,,1,6,continuous,dead,,1,,
2015,42,0,,1,9,continuous,dead,,1,,
2015,65,1,67.9,1,22,continuous,continuous,,1,,
2015,48,1,49,1,4,continuous,continuous,,1,,
