year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,55.3,1,56.7,1,14,continuous,continuous,,1,0,
2014,77,1,81.1,1,12,continuous,continuous,,1,0,
2014,53.1,1,55.1,1,19,continuous,continuous,,1,0,
2014,64.8,1,69.3,1,24,continuous,continuous,,1,0,
2014,47.3,1,52.3,1,19,continuous,continuous,,1,0,
2014,45,1,48.2,1,8,continuous,continuous,,1,0,
2014,69,1,77.8,1,21,continuous,continuous,,1,0,
2014,57.2,1,57.6,1,20,continuous,continuous,,1,0,
2014,23.8,1,33.9,0,,continuous,continuous,,1,0,
2014,79,1,85,1,37,continuous,continuous,,1,0,
2014,37.5,1,39.5,1,2,continuous,continuous,,1,0,
2014,19.6,1,23.3,0,,continuous,continuous,,1,0,
2014,21,1,22.8,0,,continuous,continuous,,1,0,
2014,22.2,1,21.7,0,,continuous,continuous,,1,0,
2014,61,0,,0,,continuous,dead,,1,0,
